30.95,2294,51.0F,9.6
31,2310,51.1F,9.6
31.05,2298,51.1F,9.6
31.1,2273,51.1F,9.6
31.15,2230,51.0F,9.6
31.2,2197,51.0F,9.6
31.25,2197,51.1F,9.6
31.3,2196,51.1F,9.6
31.35,2193,51.0F,9.6
31.4,2187,51.1F,9.6
31.45,2191,51.1F,9.6
31.5,2189,51.1F,9.6
31.55,2185,51.0F,9.6
31.6,2183,51.0F,9.6
31.65,2180,51.0F,9.6
31.7,2178,51.0F,9.6
31.75,2176,51.1F,9.6
31.8,2175,51.0F,9.6
31.85,2158,51.0F,9.6
31.9,2144,51.1F,9.6
31.95,2135,51.1F,9.6
32,2128,51.1F,9.6
32.05,2127,51.0F,9.6
32.1,2125,51.1F,9.6
32.15,2120,51.1F,9.6
32.2,2115,51.0F,9.6
32.25,2115,51.0F,9.6
32.3,2117,51.1F,9.6
32.35,2121,51.1F,9.6
32.4,2124,51.1F,9.6
32.45,2123,51.1F,9.6
32.5,2126,51.1F,9.6
32.55,2126,51.1F,9.6
32.6,2115,51.1F,9.6
32.65,2108,51.1F,9.6
32.7,2100,51.1F,9.6
32.75,2102,51.1F,9.6
32.8,2100,51.1F,9.6
32.85,2094,51.1F,9.6
32.9,2090,51.1F,9.6
32.95,2084,51.1F,9.6
33,2082,51.1F,9.6
33.05,2079,51.1F,9.6
33.1,2082,51.1F,9.6
33.15,2077,51.1F,9.6
33.2,2109,51.1F,9.6
33.25,2084,51.1F,9.6
33.3,2064,51.1F,9.6
33.35,2057,51.1F,9.6
33.4,2058,51.1F,9.6
33.45,2051,51.1F,9.6
33.5,2043,51.1F,9.6
33.55,2042,51.1F,9.6
33.6,2041,51.1F,9.6
33.65,2037,51.1F,9.6
33.7,2035,51.1F,9.6
33.75,2040,51.1F,9.6
33.8,2042,51.0F,9.6
33.85,2049,51.1F,9.6
33.9,2042,51.1F,9.6
33.95,2045,51.1F,9.6
34,2039,51.1F,9.6
34.05,2025,51.1F,9.6
34.1,2025,51.1F,9.6
34.15,2029,51.1F,9.6
34.2,2033,51.1F,9.6
34.25,2024,51.1F,9.6
34.3,2012,51.1F,9.6
34.35,2009,51.1F,9.6
34.4,2000,51.1F,9.6
34.45,1999,51.1F,9.6
34.5,1993,51.1F,9.6
34.55,1995,51.1F,9.6
34.6,1986,51.1F,9.6
34.65,1984,51.1F,9.6
34.7,1980,51.1F,9.6
34.75,1990,51.1F,9.6
34.8,2013,51.1F,9.6
34.85,2041,51.1F,9.6
34.9,2022,51.1F,9.6
34.95,1982,51.1F,9.6
35,1962,51.1F,9.6
35.05,1953,51.1F,9.6
35.1,1953,51.1F,9.6
35.15,1949,51.1F,9.6
35.2,1948,51.1F,9.6
35.25,1943,51.0F,9.6
35.3,1941,51.1F,9.6
35.35,1939,51.1F,9.6
35.4,1931,51.1F,9.6
35.45,1917,51.1F,9.6
35.5,1912,51.1F,9.6
35.55,1917,51.1F,9.6
35.6,1933,51.1F,9.6
35.65,1947,51.1F,9.6
35.7,1945,51.0F,9.6
35.75,1923,51.0F,9.6
35.8,1909,51.0F,9.6
35.85,1907,51.0F,9.6
35.9,1912,51.1F,9.6
35.95,1919,51.0F,9.6
36,1934,51.0F,9.6
36.05,1906,51.0F,9.6
36.1,1899,51.0F,9.6
36.15,1889,51.0F,9.6
36.2,1880,51.0F,9.6
36.25,1880,51.1F,9.6
36.3,1876,51.1F,9.6
36.35,1868,51.1F,9.6
36.4,1866,51.1F,9.6
36.45,1858,51.0F,9.6
36.5,1848,51.1F,9.6
36.55,1842,51.0F,9.6
36.6,1838,51.1F,9.6
36.65,1843,51.1F,9.6
36.7,1846,51.1F,9.6
36.75,1845,51.0F,9.6
36.8,1842,51.1F,9.6
36.85,1833,51.1F,9.6
36.9,1819,51.1F,9.6
36.95,1812,51.1F,9.6
37,1810,51.0F,9.6
37.05,1809,51.1F,9.6
37.1,1809,51.1F,9.6
37.15,1809,51.0F,9.6
37.2,1796,51.1F,9.6
37.25,1791,51.1F,9.6
37.3,1797,51.1F,9.6
37.35,1799,51.1F,9.6
37.4,1796,51.0F,9.6
37.45,1793,51.0F,9.6
37.5,1791,51.1F,9.6
37.55,1788,51.0F,9.6
37.6,1788,51.0F,9.6
37.65,1787,51.1F,9.6
37.7,1780,51.0F,9.6
37.75,1782,51.0F,9.6
37.8,1782,51.0F,9.6
37.85,1771,51.0F,9.6
37.9,1776,51.0F,9.6
37.95,1778,51.0F,9.6
38,1767,51.0F,9.6
38.05,1764,51.0F,9.6
38.1,1770,51.0F,9.6
38.15,1759,51.1F,9.6
38.2,1753,51.1F,9.6
38.25,1750,51.0F,9.6
38.3,1748,51.1F,9.6
38.35,1736,51.0F,9.6
38.4,1724,51.0F,9.6
38.45,1720,51.0F,9.6
38.5,1716,51.1F,9.6
38.55,1714,51.0F,9.6
38.6,1712,51.0F,9.6
38.65,1713,51.0F,9.6
38.7,1718,51.0F,9.6
38.75,1722,51.0F,9.6
38.8,1729,51.0F,9.6
38.85,1718,51.0F,9.6
38.9,1715,51.0F,9.6
38.95,1692,51.0F,9.6
39,1688,51.0F,9.6
39.05,1694,51.0F,9.6
39.1,1691,51.0F,9.6
39.15,1691,51.0F,9.6
39.2,1687,51.0F,9.6
39.25,1666,51.0F,9.6
39.3,1659,51.0F,9.6
39.35,1659,51.0F,9.6
39.4,1660,51.0F,9.6
39.45,1660,51.0F,9.6
39.5,1657,51.0F,9.6
39.55,1655,51.0F,9.6
39.6,1654,51.0F,9.6
39.65,1652,51.0F,9.6
39.7,1658,51.0F,9.6
39.75,1656,51.0F,9.6
39.8,1657,51.0F,9.6
39.85,1656,51.0F,9.6
39.9,1643,51.0F,9.6
39.95,1635,51.0F,9.6
40,1624,51.0F,9.6
40.05,1624,51.0F,9.6
40.1,1616,51.0F,9.6
40.15,1611,51.0F,9.6
40.2,1611,51.0F,9.6
40.25,1605,51.0F,9.6
40.3,1602,51.0F,9.6
40.35,1606,51.0F,9.6
40.4,1602,51.0F,9.6
40.45,1601,51.0F,9.6
40.5,1599,51.0F,9.6
40.55,1596,51.0F,9.6
40.6,1587,51.0F,9.6
40.65,1583,51.0F,9.6
40.7,1579,51.0F,9.6
40.75,1573,51.0F,9.6
40.8,1562,51.0F,9.6
40.85,1555,51.0F,9.6
40.9,1553,51.0F,9.6
40.95,1549,51.0F,9.6
41,1549,51.0F,9.6
41.05,1552,51.0F,9.6
41.1,1549,51.0F,9.6
41.15,1549,51.0F,9.6
41.2,1549,51.0F,9.6
41.25,1544,51.0F,9.6
41.3,1529,51.0F,9.6
41.35,1522,51.0F,9.6
41.4,1518,51.0F,9.6
41.45,1519,51.0F,9.6
41.5,1522,51.0F,9.6
41.55,1519,51.0F,9.6
41.6,1515,51.0F,9.6
41.65,1510,51.0F,9.6
41.7,1515,51.0F,9.6
41.75,1516,51.0F,9.6
41.8,1531,51.0F,9.6
41.85,1508,51.0F,9.6
41.9,1516,51.0F,9.6
41.95,1504,51.0F,9.6
42,1520,51.0F,9.6
42.05,1512,51.0F,9.6
42.1,1521,51.0F,9.6
42.15,1504,51.0F,9.6
42.2,1475,51.0F,9.6
42.25,1476,51.0F,9.6
42.3,1480,51.0F,9.6
42.35,1479,51.0F,9.6
42.4,1473,51.0F,9.6
42.45,1467,51.0F,9.6
42.5,1456,51.0F,9.6
42.55,1449,51.0F,9.6
42.6,1446,51.0F,9.6
42.65,1442,51.0F,9.6
42.7,1440,51.0F,9.6
42.75,1439,51.0F,9.6
42.8,1441,51.0F,9.6
42.85,1440,51.0F,9.6
42.9,1442,51.0F,9.6
42.95,1445,51.0F,9.6
43,1437,51.0F,9.6
43.05,1431,51.0F,9.6
43.1,1416,51.0F,9.6
43.15,1409,51.0F,9.6
43.2,1408,51.0F,9.6
43.25,1399,51.0F,9.6
43.3,1445,51.0F,9.6
43.35,1463,51.0F,9.6
43.4,1409,51.0F,9.6
43.45,1390,51.0F,9.6
43.5,1402,51.0F,9.6
43.55,1381,51.0F,9.6
43.6,1380,51.0F,9.6
43.65,1372,51.1F,9.6
43.7,1370,51.0F,9.6
43.75,1370,51.0F,9.6
43.8,1367,51.0F,9.6
43.85,1368,51.0F,9.6
43.9,1368,51.0F,9.6
43.95,1377,51.0F,9.6
44,1376,51.0F,9.6
44.05,1378,51.0F,9.6
44.1,1369,51.0F,9.6
44.15,1361,51.0F,9.6
44.2,1359,51.0F,9.6
